vp,block,trial,type,row,rel,eva,primcol,tarcol,prime,target,response,rt,NA
7,4,23,test,12,eval,pos,a_pos_1,b_pos_1,GESELLIG,LECKER,positiv,0.3034907572057297,NA
7,4,24,test,15,syn,neg,a_neg_1,a_neg_2,GEDANKENLOS,UNSENSIBEL,negativ,0.34833500795696937,NA
7,4,25,test,11,syn,pos,a_pos_1,a_pos_2,GELASSEN,AUSGEGLICHEN,positiv,0.9445148120903155,NA
7,4,26,test,19,syn,neg,a_neg_1,a_neg_2,GETRENNT,GESCHIEDEN,negativ,0.4885090536127294,NA
7,4,27,test,0,syn,neg,a_neg_2,a_neg_1,NEGATIV,SCHLECHT,positiv,0.4232751304956509,NA
7,4,28,test,18,un,neg,b_pos_1,a_neg_2,KLUG,UNBARMHERZIG,negativ,0.6748007493798387,NA
7,4,29,test,10,ant,neg,b_pos_1,b_neg_1,FREIGIEBIG,GEIZIG,positiv,0.4308608020470725,NA
7,4,30,test,13,syn,pos,b_pos_1,b_pos_2,NIVEAUVOLL,KULTIVIERT,positiv,0.4533773628793214,NA
7,4,31,test,8,syn,pos,b_pos_2,b_pos_1,GANZ,VOLLSTÄNDIG,positiv,0.6070697309212707,NA
7,4,32,test,17,ant,neg,a_pos_1,a_neg_2,FRIEDLICH,ANGRIFFSLUSTIG,negativ,0.6120776030968419,NA
7,4,33,test,17,un,pos,a_neg_2,b_pos_1,ANGRIFFSLUSTIG,INTERESSANT,positiv,0.5134453774099572,NA
7,4,34,test,15,syn,pos,b_pos_1,b_pos_2,ABWECHSLUNGSREICH,VIELSEITIG,negativ,0.5526202948437287,NA
7,4,35,test,11,eval,neg,a_neg_1,b_neg_2,LAUNISCH,UNATTRAKTIV,negativ,0.4977828770997572,NA
7,4,36,test,12,ant,neg,a_pos_1,a_neg_1,GESELLIG,SCHÜCHTERN,negativ,0.3342630048500069,NA
7,4,37,test,1,eval,neg,b_neg_2,a_neg_2,EINGESPERRT,UNPOPULÄR,positiv,0.8155004831099341,NA
7,4,38,test,18,un,pos,a_neg_2,b_pos_1,UNBARMHERZIG,KLUG,positiv,0.471172186752148,NA
7,4,39,test,21,un,neg,a_pos_2,b_neg_2,NAH,DÄMLICH,positiv,0.6244410276031414,NA
7,4,40,test,24,ant,pos,a_neg_1,a_pos_1,HART,WEICH,positiv,0.5312288618393342,NA
7,4,41,test,22,ant,neg,b_pos_1,b_neg_1,GEWISSENHAFT,NACHLÄSSIG,negativ,0.5536719521928348,NA
7,4,42,test,0,un,pos,a_neg_2,b_pos_1,NEGATIV,HARMONISCH,positiv,0.6360185566863453,NA
7,4,43,test,6,ant,pos,a_neg_1,a_pos_1,PESSIMISTISCH,OPTIMISTISCH,negativ,0.5883085624049806,NA
7,4,44,test,7,un,neg,a_pos_1,b_neg_1,MOTIVIERT,BETRÜGERISCH,negativ,0.4269285250151117,NA
7,4,45,test,13,syn,neg,a_neg_1,a_neg_2,UNFREUNDLICH,GEMEIN,negativ,0.40830221150420476,NA
7,4,46,test,25,eval,neg,b_neg_1,a_neg_1,UNGERECHT,PRÜDE,negativ,0.26118438718320136,NA
7,4,47,test,8,eval,neg,a_neg_1,b_neg_1,AUFGEWÜHLT,KAPUTT,negativ,0.44076838955447595,NA
7,4,48,test,27,eval,neg,b_neg_1,a_neg_1,WANKELMÜTIG,TRÄGE,positiv,0.47067300981633475,NA
7,4,49,test,19,eval,pos,b_pos_2,a_pos_1,STRAHLEND,ZUSAMMEN,positiv,0.8119494514758172,NA
7,4,50,test,3,eval,neg,b_neg_1,a_neg_2,GIERIG,MÄKELIG,negativ,0.6501812137798345,NA
7,4,51,test,2,ant,pos,a_neg_2,a_pos_2,FETT,FIT,positiv,0.4087751910457276,NA
7,4,52,test,14,un,pos,a_neg_2,b_pos_1,NERVIG,WEISE,positiv,0.542082784354389,NA
7,4,53,test,4,un,neg,b_pos_1,a_neg_1,UNBESTECHLICH,FREUDLOS,positiv,0.47675286322368027,NA
7,4,54,test,9,un,pos,b_neg_1,a_pos_2,STILLOS,TAPFER,positiv,0.3723365067311224,NA
7,4,55,test,5,un,neg,a_pos_2,b_neg_2,ZUFRIEDEN,SCHLAMPIG,negativ,0.5298856762981202,NA
7,4,56,test,16,eval,pos,b_pos_2,a_pos_1,ORIGINELL,ZUVORKOMMEND,positiv,0.5989267986607216,NA
7,4,57,test,10,ant,pos,a_neg_2,a_pos_2,LABIL,STABIL,positiv,0.4393084325260742,NA
7,4,58,test,26,eval,pos,b_pos_1,a_pos_2,KOMISCH,GÖNNEND,positiv,0.5806067692351139,NA
7,4,59,test,20,syn,neg,a_neg_2,a_neg_1,AUSGEGRENZT,VERSTOßEN,negativ,0.4678090219994849,NA
7,4,60,test,23,syn,neg,a_neg_1,a_neg_2,GEFÜHLLOS,ABGESTUMPFT,negativ,0.36495240585027433,NA
69,0,1,prac,2,ant,pos,a_neg_1,a_pos_2,REGNERISCH,HEITER,positiv,0.9737144907277376,NA
69,0,2,prac,3,ant,neg,a_pos_2,a_neg_1,MUNTER,SCHLAPP,negativ,0.684798096320001,NA
69,0,3,prac,7,eval,neg,a_neg_2,b_neg_1,UNERBITTLICH,TOLLPATSCHIG,negativ,0.5948585837071726,NA
69,0,4,prac,6,syn,neg,a_neg_1,a_neg_2,VERLOGEN,UNEHRLICH,positiv,0.6796807122129285,NA
69,0,5,prac,1,un,pos,a_neg_2,b_pos_1,WIDERLICH,LOCKER,positiv,0.876233199930029,NA
69,0,6,prac,5,syn,pos,a_pos_2,a_pos_1,PRAKTISCH,PRAGMATISCH,negativ,0.8296772669007169,NA
69,0,7,prac,0,un,pos,b_neg_1,a_pos_2,SPIEßIG,IDEAL,positiv,0.6156756886513874,NA
69,0,8,prac,4,un,neg,a_pos_1,b_neg_1,NATÜRLICH,GEFÄHRLICH,negativ,1.1904067226457797,NA
69,0,9,prac,4,eval,pos,a_pos_1,b_pos_1,NATÜRLICH,SICHER,negativ,0.9552867059768395,NA
69,0,10,prac,0,ant,neg,b_pos_1,b_neg_2,OFFEN,BIEDER,positiv,1.0559652294964004,NA
69,0,11,prac,5,un,neg,a_pos_1,b_neg_1,PRAGMATISCH,PLUMP,negativ,0.700149311778955,NA
69,0,12,prac,2,eval,neg,b_neg_1,a_neg_2,IDEENLOS,NASS,negativ,1.4013047289592664,NA
69,0,13,prac,7,eval,pos,a_pos_2,b_pos_1,MENSCHLICH,GESCHICKT,positiv,1.0375927482354328,NA
69,0,14,prac,1,syn,neg,b_neg_2,b_neg_1,PEDANTISCH,ZWANGHAFT,negativ,0.873873059793443,NA
69,0,15,prac,3,syn,pos,a_pos_1,a_pos_2,AKTIV,MUNTER,positiv,0.46205243061084694,NA
69,0,16,prac,6,ant,pos,b_neg_2,b_pos_2,SELBSTSÜCHTIG,GEMEINSCHAFTLICH,positiv,1.1387788202769928,NA
69,0,17,prac,3,eval,neg,b_neg_1,a_neg_2,KRIMINELL,MATT,negativ,0.8175931236535986,NA
69,0,18,prac,7,ant,pos,a_neg_1,a_pos_1,ERBARMUNGSLOS,HUMAN,negativ,0.9605124853523914,NA
69,0,19,prac,4,syn,neg,b_neg_1,b_neg_2,GEFÄHRLICH,RISKANT,negativ,0.8860653902791562,NA
69,0,20,prac,1,syn,pos,a_pos_2,a_pos_1,BEZAUBERND,ENTZÜCKEND,positiv,1.4114371215062098,NA
69,0,21,prac,5,eval,neg,b_neg_1,a_neg_2,PLUMP,UMSTÄNDLICH,negativ,1.0828115438201822,NA
69,0,22,prac,0,syn,pos,b_pos_1,b_pos_2,OFFEN,AUFGESCHLOSSEN,positiv,0.8914307884362029,NA
69,0,23,prac,6,eval,pos,a_pos_1,b_pos_1,AUTHENTISCH,ALTRUISTISCH,positiv,1.206301764610441,NA
69,0,24,prac,2,un,pos,a_neg_2,b_pos_1,NASS,INNOVATIV,negativ,0.4363226083349129,NA
69,0,25,prac,6,un,neg,a_pos_1,b_neg_2,AUTHENTISCH,SELBSTSÜCHTIG,negativ,0.7075836177224167,NA
69,0,26,prac,3,eval,pos,a_pos_2,b_pos_1,MUNTER,ANSTÄNDIG,negativ,0.6834063984050033,NA
69,0,27,prac,5,un,pos,b_neg_1,a_pos_2,PLUMP,PRAKTISCH,positiv,1.25356325424697,NA
69,0,28,prac,2,ant,neg,b_pos_1,b_neg_1,INNOVATIV,IDEENLOS,negativ,0.5437446082990418,NA
69,0,29,prac,0,syn,neg,a_neg_2,a_neg_1,MANGELHAFT,UNGENÜGEND,negativ,1.1691936054829797,NA
69,0,30,prac,1,un,neg,b_pos_2,a_neg_2,LÄSSIG,WIDERLICH,negativ,0.7661345458278519,NA
69,0,31,prac,4,ant,pos,a_neg_2,a_pos_2,AFFEKTIERT,BODENSTÄNDIG,negativ,1.5570749225143667,NA
69,0,32,prac,7,ant,neg,a_pos_2,a_neg_2,MENSCHLICH,UNERBITTLICH,negativ,1.6713131819743978,NA
69,1,1,warm,0,ant,pos,a_neg_2,a_pos_1,MANGELHAFT,PERFEKT,negativ,0.3942068497321519,NA
69,1,2,warm,4,eval,neg,b_neg_1,a_neg_2,GEFÄHRLICH,AFFEKTIERT,negativ,1.778673870469491,NA
69,1,3,warm,4,un,pos,b_neg_1,a_pos_1,GEFÄHRLICH,NATÜRLICH,positiv,0.47926256640656717,NA
69,1,4,warm,2,syn,neg,a_neg_2,a_neg_1,NASS,REGNERISCH,negativ,0.9680018306009077,NA
69,1,5,test,20,eval,neg,a_neg_1,b_neg_1,VERSTOßEN,SCHMUTZIG,negativ,0.5678475171883066,NA
69,1,6,test,1,un,pos,a_neg_1,b_pos_2,UNBELIEBT,UNGEZWUNGEN,positiv,0.8057133575064113,NA
69,1,7,test,7,un,neg,a_pos_1,b_neg_1,MOTIVIERT,BETRÜGERISCH,negativ,0.7476996247344523,NA
69,1,8,test,12,un,pos,a_neg_1,b_pos_1,SCHÜCHTERN,LECKER,positiv,0.4211879792950798,NA
69,1,9,test,6,un,pos,b_neg_2,a_pos_2,AHNUNGSLOS,ZUVERSICHTLICH,negativ,0.7953818613724675,NA
69,1,10,test,22,ant,neg,a_pos_1,a_neg_2,ZÄRTLICH,RUPPIG,positiv,0.9127350808935126,NA
69,1,11,test,5,ant,pos,b_neg_2,b_pos_2,SCHLAMPIG,PRÄZISE,positiv,0.4125412016850502,NA
69,1,12,test,16,ant,neg,a_pos_2,a_neg_2,GALANT,TAKTLOS,negativ,0.7187876575314891,NA
69,1,13,test,17,ant,pos,a_neg_2,a_pos_2,ANGRIFFSLUSTIG,SANFTMÜTIG,positiv,0.5627424414071358,NA
69,1,14,test,2,ant,pos,a_neg_1,a_pos_2,DICK,FIT,negativ,0.5559018699166612,NA
69,1,15,test,27,syn,pos,b_pos_2,b_pos_1,STETIG,GEFESTIGT,positiv,0.9165894428215492,NA
69,1,16,test,10,syn,neg,a_neg_2,a_neg_1,LABIL,WECHSELHAFT,negativ,0.9682363624865249,NA
69,1,17,test,9,syn,neg,b_neg_1,b_neg_2,STILLOS,UNFEIN,negativ,0.9920273023053451,NA
69,1,18,test,24,ant,pos,a_neg_1,a_pos_1,HART,WEICH,positiv,0.5237802714301302,NA
69,1,19,test,4,syn,neg,a_neg_1,a_neg_2,FREUDLOS,BEDRÜCKT,negativ,0.6706106841876202,NA
69,1,20,test,8,un,neg,b_pos_1,a_neg_2,VOLLSTÄNDIG,NERVÖS,negativ,0.573591855829275,NA
69,1,21,test,23,eval,neg,b_neg_1,a_neg_1,UNBEGABT,GEFÜHLLOS,negativ,0.6711670340106557,NA
69,1,22,test,0,syn,neg,b_neg_1,b_neg_2,STREITSUCHEND,ZICKIG,negativ,0.7912945970278067,NA
69,1,23,test,18,eval,neg,a_neg_1,b_neg_1,KALT,DUMM,negativ,0.8795927301610483,NA
69,1,24,test,15,eval,pos,a_pos_1,b_pos_2,EINFÜHLSAM,VIELSEITIG,positiv,0.942604379693139,NA
69,1,25,test,26,un,pos,a_neg_2,b_pos_2,MISSGÜNSTIG,SPAßIG,negativ,0.4906518784418803,NA
69,1,26,test,25,eval,neg,a_neg_2,b_neg_2,VERKLEMMT,PARTEIISCH,-1,3.219645263859384,NA
69,1,27,test,13,un,neg,b_pos_2,a_neg_2,KULTIVIERT,GEMEIN,negativ,1.013317351712845,NA
69,1,28,test,21,un,pos,a_neg_1,b_pos_2,FREMD,GESCHEIT,positiv,0.7957966077748055,NA
69,1,29,test,19,un,neg,b_pos_1,a_neg_1,HELL,GETRENNT,negativ,0.9933963227514511,NA
69,1,30,test,11,ant,neg,a_pos_2,a_neg_2,AUSGEGLICHEN,GEREIZT,negativ,0.8305309691591264,NA
69,1,31,test,3,syn,neg,b_neg_1,b_neg_2,GIERIG,VERSCHWENDERISCH,negativ,0.8277362893318119,NA
69,1,32,test,14,eval,neg,a_neg_1,b_neg_2,LÄSTIG,TÖRICHT,negativ,0.7539875945994818,NA
69,1,33,test,2,syn,neg,a_neg_1,a_neg_2,DICK,FETT,negativ,0.5749854244643119,NA
69,1,34,test,5,eval,neg,a_neg_1,b_neg_1,UNGLÜCKLICH,UNORDENTLICH,positiv,0.9474166484850042,NA
69,1,35,test,23,ant,pos,a_neg_2,a_pos_2,ABGESTUMPFT,SENSIBEL,positiv,1.172484620210767,NA
69,1,36,test,20,ant,pos,a_neg_1,a_pos_1,VERSTOßEN,AUFGENOMMEN,positiv,0.5881854269365433,NA
69,1,37,test,13,eval,pos,a_pos_1,b_pos_1,LIEB,NIVEAUVOLL,positiv,0.9264871496997318,NA
69,1,38,test,3,eval,pos,a_pos_2,b_pos_1,BEGEISTERT,BESCHEIDEN,negativ,0.9547603989275668,NA
69,1,39,test,15,ant,neg,a_pos_2,a_neg_2,EMPATHISCH,UNSENSIBEL,negativ,0.812763963778465,NA
69,1,40,test,16,eval,pos,a_pos_1,b_pos_2,ZUVORKOMMEND,ORIGINELL,positiv,0.49376499476584673,NA
69,1,41,test,24,eval,neg,b_neg_1,a_neg_1,BILLIG,HART,negativ,0.6805323176505937,NA
69,1,42,test,4,syn,pos,b_pos_1,b_pos_2,UNBESTECHLICH,EHRENVOLL,positiv,0.5080196706118185,NA
69,1,43,test,8,un,pos,b_neg_1,a_pos_2,KAPUTT,ENTSPANNT,positiv,0.9755783358542075,NA
69,1,44,test,17,syn,neg,a_neg_2,a_neg_1,ANGRIFFSLUSTIG,AGGRESSIV,negativ,0.6738902577670439,NA
69,1,45,test,7,ant,pos,a_neg_2,a_pos_2,TEILNAHMSLOS,TATKRÄFTIG,negativ,0.6109110219746811,NA
69,1,46,test,27,un,neg,b_pos_2,a_neg_2,STETIG,APATHISCH,positiv,1.0064048114208253,NA
69,1,47,test,12,un,neg,a_pos_1,b_neg_1,GESELLIG,FAD,negativ,0.6622419088868036,NA
69,1,48,test,22,eval,pos,b_pos_2,a_pos_2,SORGFÄLTIG,SANFT,negativ,0.62229676555695,NA
69,1,49,test,21,un,neg,a_pos_1,b_neg_2,VERTRAUT,DÄMLICH,negativ,0.49014813639906996,NA
69,1,50,test,19,eval,pos,b_pos_1,a_pos_2,HELL,GEMEINSAM,positiv,0.8554790089295079,NA
69,1,51,test,18,syn,pos,b_pos_2,b_pos_1,SCHLAU,KLUG,positiv,0.47945138435239315,NA
69,1,52,test,6,ant,neg,b_pos_1,b_neg_1,GEBILDET,UNWISSEND,negativ,0.8621570722470184,NA
69,1,53,test,0,eval,pos,b_pos_1,a_pos_2,HARMONISCH,POSITIV,positiv,0.6409255129162135,NA
69,1,54,test,26,ant,neg,a_pos_1,a_neg_1,WOHLWOLLEND,NEIDISCH,negativ,1.0613159233731095,NA
69,1,55,test,9,syn,pos,a_pos_1,a_pos_2,MUTIG,TAPFER,positiv,0.5953736291123436,NA
69,1,56,test,11,syn,pos,a_pos_1,a_pos_2,GELASSEN,AUSGEGLICHEN,positiv,0.3681887592597687,NA
69,1,57,test,14,syn,pos,a_pos_2,a_pos_1,ANGENEHM,UNKOMPLIZIERT,positiv,1.0086284783993156,NA
69,1,58,test,1,ant,neg,b_pos_2,b_neg_1,UNGEZWUNGEN,GEFANGEN,negativ,0.6372263232730011,NA
69,1,59,test,10,un,pos,a_neg_1,b_pos_2,WECHSELHAFT,SPENDABEL,negativ,0.6908891629905323,NA
69,1,60,test,25,syn,pos,a_pos_2,a_pos_1,SINNLICH,LEIDENSCHAFTLICH,positiv,0.5748346960539609,NA
69,2,1,warm,6,eval,neg,a_neg_1,b_neg_1,VERLOGEN,EGOISTISCH,positiv,0.8374700251143442,NA
69,2,2,warm,7,syn,pos,b_pos_1,b_pos_2,GESCHICKT,GEKONNT,positiv,0.5349037798101982,NA
69,2,3,warm,3,ant,pos,a_neg_1,a_pos_1,SCHLAPP,AKTIV,positiv,0.458053444725779,NA
69,2,4,warm,3,un,neg,a_pos_2,b_neg_2,MUNTER,ILLEGAL,positiv,0.6218987339907671,NA
69,2,5,test,12,ant,neg,a_pos_1,a_neg_1,GESELLIG,SCHÜCHTERN,positiv,1.0026444107469359,NA
69,2,6,test,10,ant,pos,a_neg_1,a_pos_2,WECHSELHAFT,STABIL,positiv,0.6148773862108464,NA
69,2,7,test,7,eval,neg,b_neg_1,a_neg_1,BETRÜGERISCH,UNBETEILIGT,positiv,1.3239128554463124,NA
69,2,8,test,21,syn,pos,b_pos_2,b_pos_1,GESCHEIT,INTELLIGENT,positiv,0.5825218677636664,NA
69,2,9,test,26,eval,pos,b_pos_2,a_pos_1,SPAßIG,WOHLWOLLEND,positiv,0.7208647842366808,NA
69,2,10,test,14,ant,neg,a_pos_2,a_neg_1,ANGENEHM,LÄSTIG,negativ,0.5930941051560639,NA
69,2,11,test,0,syn,pos,b_pos_2,b_pos_1,EINTRÄCHTIG,HARMONISCH,positiv,0.8126184462668394,NA
69,2,12,test,4,eval,neg,b_neg_2,a_neg_1,KÄUFLICH,FREUDLOS,negativ,1.1967623233959803,NA
69,2,13,test,13,syn,neg,a_neg_2,a_neg_1,GEMEIN,UNFREUNDLICH,negativ,0.7766048709618747,NA
69,2,14,test,9,ant,neg,b_pos_1,b_neg_1,ELEGANT,STILLOS,negativ,0.6447031574561326,NA
69,2,15,test,24,syn,pos,a_pos_1,a_pos_2,WEICH,ZART,positiv,0.8865973623980363,NA
69,2,16,test,27,eval,pos,a_pos_2,b_pos_2,QUIRLIG,STETIG,positiv,0.8321021777800046,NA
69,2,17,test,8,eval,pos,a_pos_1,b_pos_2,RUHIG,GANZ,negativ,0.8819213440215234,NA
69,2,18,test,23,ant,neg,b_pos_1,b_neg_2,BEGNADET,UNFÄHIG,negativ,0.7079673791189401,NA
69,2,19,test,11,eval,neg,a_neg_2,b_neg_2,GEREIZT,UNATTRAKTIV,negativ,0.6565459851124977,NA
69,2,20,test,1,eval,pos,b_pos_1,a_pos_2,FREI,ANGESEHEN,positiv,0.6738938510965642,NA
69,2,21,test,20,ant,neg,b_pos_1,b_neg_2,SAUBER,DRECKIG,negativ,0.7038830120731414,NA
69,2,22,test,6,ant,pos,b_neg_2,b_pos_1,AHNUNGSLOS,GEBILDET,positiv,0.48404544970987184,NA
69,2,23,test,19,ant,pos,b_neg_1,b_pos_2,DUNKEL,STRAHLEND,positiv,0.6044048649989571,NA
69,2,24,test,15,syn,neg,a_neg_2,a_neg_1,UNSENSIBEL,GEDANKENLOS,positiv,1.184585780267233,NA
69,2,25,test,16,syn,neg,b_neg_1,b_neg_2,FANTASIELOS,EINFALLSLOS,negativ,0.7852720729591014,NA
69,2,26,test,22,un,neg,b_pos_2,a_neg_1,SORGFÄLTIG,GROB,negativ,0.655321607892635,NA
69,2,27,test,5,un,neg,a_pos_2,b_neg_2,ZUFRIEDEN,SCHLAMPIG,negativ,0.8279663669321975,NA
69,2,28,test,3,eval,neg,b_neg_2,a_neg_1,VERSCHWENDERISCH,KRITISCH,negativ,0.7509517867675821,NA
69,2,29,test,18,ant,pos,a_neg_2,a_pos_1,UNBARMHERZIG,WARMHERZIG,positiv,0.5032539819809866,NA
69,2,30,test,2,eval,neg,a_neg_1,b_neg_1,DICK,AUFDRINGLICH,negativ,0.7081728849857709,NA
69,2,31,test,17,eval,neg,a_neg_1,b_neg_2,AGGRESSIV,MONOTON,positiv,0.9256090908088378,NA
69,2,32,test,25,un,neg,b_pos_2,a_neg_2,FAIR,VERKLEMMT,negativ,0.5544416710255912,NA
69,2,33,test,9,un,pos,a_neg_1,b_pos_2,ÄNGSTLICH,ANMUTIG,positiv,0.7358538075088696,NA
69,2,34,test,16,ant,pos,a_neg_1,a_pos_2,UNHÖFLICH,GALANT,negativ,0.5538776376921889,NA
69,2,35,test,13,un,pos,b_neg_2,a_pos_2,ORDINÄR,NETT,negativ,0.6062369835586434,NA
69,2,36,test,14,un,pos,b_neg_1,a_pos_2,UNVERNÜNFTIG,ANGENEHM,negativ,0.5302279378055978,NA
69,2,37,test,6,un,neg,a_pos_1,b_neg_2,OPTIMISTISCH,AHNUNGSLOS,positiv,0.7443970841080655,NA
69,2,38,test,12,eval,pos,b_pos_1,a_pos_1,LECKER,GESELLIG,positiv,0.7110393544908955,NA
69,2,39,test,8,syn,neg,b_neg_2,b_neg_1,ZERSTÖRT,KAPUTT,negativ,0.6694901224628371,NA
69,2,40,test,26,un,neg,a_pos_1,b_neg_2,WOHLWOLLEND,UNWITZIG,positiv,0.6932643437976133,NA
69,2,41,test,20,un,pos,a_neg_1,b_pos_2,VERSTOßEN,REIN,positiv,0.5439243256809944,NA
69,2,42,test,19,syn,neg,b_neg_1,b_neg_2,DUNKEL,FINSTER,negativ,0.81876885806229,NA
69,2,43,test,17,syn,pos,b_pos_1,b_pos_2,INTERESSANT,SPANNEND,positiv,0.5393046792158839,NA
69,2,44,test,2,syn,pos,b_pos_2,b_pos_1,DISKRET,TAKTVOLL,positiv,0.4462569574217855,NA
69,2,45,test,23,syn,pos,b_pos_2,b_pos_1,TALENTIERT,BEGNADET,positiv,0.5578223376873009,NA
69,2,46,test,15,ant,pos,b_neg_2,b_pos_1,LANGWEILIG,ABWECHSLUNGSREICH,positiv,0.8019930425019076,NA
69,2,47,test,24,ant,neg,b_pos_2,b_neg_2,EDEL,SCHÄBIG,negativ,0.7571980829042351,NA
69,2,48,test,22,un,pos,a_neg_2,b_pos_1,RUPPIG,GEWISSENHAFT,positiv,0.48837515429810396,NA
69,2,49,test,3,syn,pos,a_pos_2,a_pos_1,BEGEISTERT,ENTHUSIASTISCH,negativ,0.6632118831999213,NA
69,2,50,test,27,syn,neg,a_neg_2,a_neg_1,APATHISCH,TRÄGE,positiv,0.6105456899637437,NA
69,2,51,test,25,un,pos,b_neg_2,a_pos_2,PARTEIISCH,SINNLICH,positiv,0.46938097463836115,NA
69,2,52,test,18,un,neg,b_pos_2,a_neg_2,SCHLAU,UNBARMHERZIG,positiv,0.7578777115757239,NA
69,2,53,test,4,ant,pos,a_neg_2,a_pos_2,BEDRÜCKT,AUSGELASSEN,positiv,0.561775518883363,NA
69,2,54,test,0,ant,neg,a_pos_1,a_neg_2,GUT,NEGATIV,negativ,0.728982468245886,NA
69,2,55,test,1,syn,neg,a_neg_2,a_neg_1,UNPOPULÄR,UNBELIEBT,positiv,0.7585463980094539,NA
69,2,56,test,7,un,pos,a_neg_2,b_pos_2,TEILNAHMSLOS,LOYAL,positiv,0.6283669572839846,NA
69,2,57,test,10,un,neg,a_pos_1,b_neg_2,BESTÄNDIG,KNAUSERIG,negativ,0.7593119224909475,NA
69,2,58,test,21,eval,neg,b_neg_1,a_neg_2,BLÖD,DISTANZIERT,negativ,0.6162077306364544,NA
69,2,59,test,5,eval,pos,b_pos_1,a_pos_2,GENAU,ZUFRIEDEN,positiv,0.4760016632350183,NA
69,2,60,test,11,eval,pos,a_pos_2,b_pos_2,AUSGEGLICHEN,HÜBSCH,positiv,0.6739440521916694,NA
69,3,1,warm,7,syn,neg,a_neg_2,a_neg_1,UNERBITTLICH,ERBARMUNGSLOS,negativ,0.6011934345051431,NA
69,3,2,warm,6,un,pos,b_neg_1,a_pos_1,EGOISTISCH,AUTHENTISCH,positiv,0.5959772646152376,NA
69,3,3,warm,1,ant,neg,a_pos_2,a_neg_1,BEZAUBERND,ABSTOßEND,positiv,0.7129241464600262,NA
69,3,4,warm,5,eval,pos,a_pos_1,b_pos_2,PRAGMATISCH,BRILLIANT,positiv,0.6184256848546746,NA
69,3,5,test,0,eval,neg,b_neg_2,a_neg_1,ZICKIG,SCHLECHT,negativ,0.5279521943291282,NA
69,3,6,test,7,syn,neg,a_neg_1,a_neg_2,UNBETEILIGT,TEILNAHMSLOS,negativ,0.659701112049769,NA
69,3,7,test,27,ant,neg,b_pos_2,b_neg_1,STETIG,WANKELMÜTIG,negativ,0.6364004899592531,NA
69,3,8,test,11,ant,pos,b_neg_2,b_pos_1,UNATTRAKTIV,SCHÖN,positiv,0.44587600375162245,NA
69,3,9,test,19,ant,neg,b_pos_2,b_neg_1,STRAHLEND,DUNKEL,negativ,0.5100341792877237,NA
69,3,10,test,1,ant,pos,b_neg_1,b_pos_1,GEFANGEN,FREI,positiv,0.3113948868705424,NA
69,3,11,test,13,syn,pos,b_pos_1,b_pos_2,NIVEAUVOLL,KULTIVIERT,negativ,0.8306591310440034,NA
69,3,12,test,25,syn,neg,a_neg_2,a_neg_1,VERKLEMMT,PRÜDE,positiv,0.6170239635921781,NA
69,3,13,test,6,eval,neg,b_neg_2,a_neg_1,AHNUNGSLOS,PESSIMISTISCH,negativ,1.3270614912561434,NA
69,3,14,test,14,syn,neg,b_neg_2,b_neg_1,TÖRICHT,UNVERNÜNFTIG,negativ,0.7906927407250887,NA
69,3,15,test,26,eval,neg,b_neg_2,a_neg_2,UNWITZIG,MISSGÜNSTIG,positiv,0.8544968231432539,NA
69,3,16,test,16,un,pos,b_neg_1,a_pos_1,FANTASIELOS,ZUVORKOMMEND,positiv,0.41644021938868436,NA
69,3,17,test,5,syn,neg,a_neg_1,a_neg_2,UNGLÜCKLICH,TRAURIG,negativ,0.545000725701778,NA
69,3,18,test,2,un,neg,a_pos_1,b_neg_2,SCHLANK,DISTANZLOS,negativ,0.5615777902970811,NA
69,3,19,test,23,un,pos,b_neg_1,a_pos_1,UNBEGABT,FEINFÜHLIG,positiv,0.7251668931728711,NA
69,3,20,test,4,un,neg,a_pos_2,b_neg_1,AUSGELASSEN,KORRUPT,positiv,0.647569005729888,NA
69,3,21,test,24,syn,neg,a_neg_1,a_neg_2,HART,STRENG,positiv,0.5590363576311314,NA
69,3,22,test,20,syn,neg,a_neg_2,a_neg_1,AUSGEGRENZT,VERSTOßEN,negativ,0.5606273745440243,NA
69,3,23,test,17,ant,neg,b_pos_2,b_neg_1,SPANNEND,EINTÖNIG,negativ,0.6594005720257781,NA
69,3,24,test,9,ant,pos,a_neg_1,a_pos_1,ÄNGSTLICH,MUTIG,positiv,0.46551246180377404,NA
69,3,25,test,12,eval,neg,b_neg_2,a_neg_2,GESCHMACKLOS,SCHEU,negativ,0.7475335283191331,NA
69,3,26,test,3,un,neg,b_pos_1,a_neg_2,BESCHEIDEN,MÄKELIG,negativ,0.7091222309039364,NA
69,3,27,test,15,un,pos,b_neg_1,a_pos_1,ÖDE,EINFÜHLSAM,positiv,0.6531477664450173,NA
69,3,28,test,21,ant,neg,b_pos_2,b_neg_1,GESCHEIT,BLÖD,negativ,0.4971798880469566,NA
69,3,29,test,8,ant,pos,b_neg_1,b_pos_1,KAPUTT,VOLLSTÄNDIG,positiv,0.5885458662847015,NA
69,3,30,test,18,eval,pos,a_pos_2,b_pos_2,GÜTIG,SCHLAU,positiv,0.6375839607222378,NA
69,3,31,test,22,eval,neg,a_neg_2,b_neg_2,RUPPIG,SCHLUDRIG,negativ,0.5472238453864394,NA
69,3,32,test,10,eval,neg,b_neg_2,a_neg_2,KNAUSERIG,LABIL,positiv,1.1405650394177844,NA
